data
2004,James,Cray,WR,ALST,20,280,14.0,33,2
2004,Travis,Haney,WR,IND,16,278,17.4,46,1
2004,Kerry,Franks,WR,TA&M,12,278,23.2,84,2
2004,Kevin,Roach,WR,ECU,26,275,10.6,20,1
2004,Greg,Olsen,TE,MIAMI,16,275,17.2,51,1
2004,Jeff,Samardzija,WR,ND,17,274,16.1,41,0
2004,Kelvin,Grant,WR,CLEM,23,274,11.9,23,0
2004,Michael,Brewster,RB,HAW,34,273,8.0,31,1
2004,Tielor,Robinson,TE,DUKE,22,247,11.2,93,2
2004,Damien,Rhodes,RB,SYR,18,246,13.7,68,1
2004,Eddie,Jackson,WR,WVU,18,246,13.7,39,0
2004,Damarcus,Davis,WR,TULN,16,246,15.4,37,1
2004,Dwight,Wright,RB,ORST,20,245,12.3,55,2
2004,Alex,Holmes,TE,USC,24,244,10.2,48,0
2004,Grant,Mulkey,WR,NEB,19,244,12.8,38,2
2004,Cornelius,McGrady,WR,BGSU,21,244,11.6,30,2
2004,Darcy,Johnson,TE,UCF,30,244,8.1,32,0
2004,Marcus,Furman,RB,PITT,27,243,9.0,24,1
2004,Julius,Cosby,WR,LT,22,243,11.0,33,1
2004,Reynaldo,Pellerin,WR,SMU,21,239,11.4,49,3
2004,Mike,Hart,RB,MICH,26,237,9.1,39,1
2004,Carlton,Jones,RB,ARMY,26,237,9.1,40,0
2004,Chris,Johnson,RB,ECU,32,236,7.4,29,2
2004,Terrance,Hudson,WR,TOL,15,235,15.7,42,2
2004,Emmanuel,Spann,WR,MRSH,27,233,8.6,57,0
2004,Jason,Kukahiko,WR,BYU,21,233,11.1,20,0
2004,Eugene,Gross,RB,MTSU,24,233,9.7,42,0
2004,Tyson,Thompson,RB,SJSU,16,231,14.4,69,2
2004,Will,Bland,WR,ECU,8,231,28.9,60,2
2004,Cornell,Brockington,RB,CONN,34,231,6.8,23,1
2004,Desmond,Belton,WR,IDHO,15,230,15.3,43,1
2004,Roy,Hall,WR,OSU,17,230,13.5,50,1
2004,Darnell,Jenkins,WR,MIAMI,21,230,11.0,39,1
2004,Chris,Hannon,WR,TENN,21,230,11.0,24,2
2004,Mike,Espy,WR,MISS,24,229,9.5,26,0
2004,Davin,Dennis,WR,KSU,22,229,10.4,47,1
2004,Joe,Cowan,WR,UCLA,13,228,17.5,46,1
2004,Devin,Pitts,WR,SDSU,23,228,9.9,21,0
2004,Chris,Davis,WR,FSU,14,228,16.3,50,1
2004,Chris,Miller,TE,BC,20,228,11.4,28,2
2004,Marcus,Daniels,WR,RUTG,23,228,9.9,30,2
2004,Marcus,Hill,WR,KENT,15,228,15.2,42,3
2004,Reggie,Lindsey,WR,UAB,20,227,11.4,40,4
2004,Zach,Muzzy,WR,UNT,16,227,14.2,43,0
2004,Luke,Clemens,RB,M-OH,25,227,9.1,28,3
2004,Jason,Mitchell,WR,USC,13,226,17.4,33,2
2004,Kory,Sperry,TE,CSU,15,225,15.0,33,2
2004,Sean,Bailey,WR,UGA,14,224,16.0,53,3
2004,Will,Peoples,WR,OKLA,20,224,11.2,28,2
2004,Brian,Jackson,WR,INST,19,224,11.8,31,1
2004,Darren,Sproles,RB,KSU,32,223,7.0,28,0
2004,Andre,Fontenette,WR,SYR,15,222,14.8,43,1
2004,Michael,Franklin,RB,SDSU,26,220,8.5,32,0
2004,Brian,Allbrooks,WR,TEM,20,220,11.0,63,0
2004,Skyler,Green,WR,LSU,24,219,9.1,34,3
2004,Leonard,Gibson,WR,HOU,15,219,14.6,22,0
2004,Jason,Teague,RB,MSU,28,219,7.8,30,2
2004,David,Kashetta,TE,BC,22,218,9.9,38,4
2004,Terrence,Nunn,WR,NEB,16,218,13.6,55,0
2004,Tyson,DeVree,TE,COLO,25,218,8.7,23,3
2004,Willie,Sipoloa,TE,IDHO,23,217,9.4,38,2
2004,Korey,Kirkpatrick,WR,M-OH,20,217,10.9,23,1
2004,Jamel,Harris,WR,TEM,17,217,12.8,32,0
2004,Jonas,Crafts,TE,UTEP,19,217,11.4,44,3
2004,Kevin,Howard,WR,UNT,16,215,13.4,54,0
